parliament,constituency,winner,winner_coalition,winner_party,votes_winner,votes_winner_pct,opponent,opponent_coalition,opponent_party,votes_opponent,votes_opponent_pct,majority,incumbent,incumbent_coalition,incumbent_party,eligible_voters,malay_voters_pct,chinese_voters_pct,indian_voters_pct,other_voters_pct,muslim_bumiputera_voters_pct,nonmuslim_bumiputera_voters_pct,voter_turnout,voter_turnout_pct,spoilt_votes,spoilt_votes_pct,parliament_number,state,parliament_status,incumbent_contesting
P197,Kota Samarahan,Rubiah Wang,BN,PBB,24202,76.8,Abang Ahmad Kerdee Abang Masagus,PR,PAS,6801,21.6,17401,Sulaiman Abdul Rahman Taib,BN,PBB,38158,NA,12,NA,NA,65,22,31531,82.6,528,1.4,197,Sarawak,Government,No
P198,Mambong,James Dawos Mamit,BN,PBB,20461,62.8,Willie Mongin,PR,PKR,10740,33,9721,James Dawos Mamit,BN,PBB,42344,NA,27,NA,NA,12,61,32579,76.9,674,1.6,198,Sarawak,Government,Yes
P198,Mambong,James Dawos Mamit,BN,PBB,20461,62.8,Dripin Sakoi,NA,STAR,704,2.2,9721,James Dawos Mamit,BN,PBB,42344,NA,27,NA,NA,12,61,32579,76.9,674,1.6,198,Sarawak,Government,Yes
P199,Serian,Richard Riot Jaem,BN,SUPP,19494,73.5,Edward Andrew Luwak,PR,DAP,6343,23.9,13151,Richard Riot Jaem,BN,SUPP,33713,NA,11,NA,NA,15,75,26523,78.7,296,0.9,199,Sarawak,Government,Yes
P199,Serian,Richard Riot Jaem,BN,SUPP,19494,73.5,Johnny Aput,NA,STAR,390,1.5,13151,Richard Riot Jaem,BN,SUPP,33713,NA,11,NA,NA,15,75,26523,78.7,296,0.9,199,Sarawak,Government,Yes
P200,Batang Sadong,Nancy Shukri,BN,PBB,13277,85.5,Mohamad Jolhi,PR,PAS,2017,13,11260,Nancy Shukri,BN,PBB,19839,NA,6,NA,NA,74,21,15521,78.2,227,1.1,200,Sarawak,Government,Yes
P201,Batang Lupar,Rohani Abdul Karim,BN,PBB,15625,75.4,Abang Zulkifli Abang Engkeh,PR,PKR,4661,22.5,10964,Rohani Abdul Karim,BN,PBB,27360,NA,3,NA,NA,77,20,20711,75.7,425,1.6,201,Sarawak,Government,Yes
P202,Sri Aman,Masir Kujat,BN,PRS,12168,54.4,Nicholas Mujah Ason,PR,PKR,5618,25.1,6550,Masir Kujat,BN,PRS,29789,NA,17,NA,NA,20,63,22353,75,224,0.8,202,Sarawak,Government,Yes
P202,Sri Aman,Masir Kujat,BN,PRS,12168,54.4,Donald Lawan,NA,IND,3867,17.3,6550,Masir Kujat,BN,PRS,29789,NA,17,NA,NA,20,63,22353,75,224,0.8,202,Sarawak,Government,Yes
P202,Sri Aman,Masir Kujat,BN,PRS,12168,54.4,Wilfred Stephen,NA,SWP,476,2.1,6550,Masir Kujat,BN,PRS,29789,NA,17,NA,NA,20,63,22353,75,224,0.8,202,Sarawak,Government,Yes
P203,Lubok Antu,William Nyallau Badak,BN,PRS,8278,54.7,Larry Sng Wei Shien,NA,SWP,4187,27.7,4091,William Nyallau Badak,BN,PRS,19303,NA,8,NA,NA,18,74,15138,78.4,143,0.7,203,Sarawak,Government,Yes
P203,Lubok Antu,William Nyallau Badak,BN,PRS,8278,54.7,Nicholas Bawin Anggat,PR,PKR,2530,16.7,4091,William Nyallau Badak,BN,PRS,19303,NA,8,NA,NA,18,74,15138,78.4,143,0.7,203,Sarawak,Government,Yes
P204,Betong,Douglas Uggah Embas,BN,PBB,15476,75.9,Cecilia Siti Una @ Sittie Endek,PR,PKR,4589,22.5,10887,Douglas Uggah Embas,BN,PBB,26322,NA,7,NA,NA,50,43,20380,77.4,315,1.2,204,Sarawak,Government,Yes
P205,Saratok,William Mawan Ikom,BN,SPDP,11600,52.6,Ali Biju,PR,PKR,9519,43.2,2081,Jelaing Mersat,BN,SPDP,27562,NA,7,NA,NA,44,49,22058,80,258,0.9,205,Sarawak,Government,No
P205,Saratok,William Mawan Ikom,BN,SPDP,11600,52.6,Rosli Bin Lek @ Abg Roselie bin Abg Paleng,NA,IND,681,3.1,2081,Jelaing Mersat,BN,SPDP,27562,NA,7,NA,NA,44,49,22058,80,258,0.9,205,Sarawak,Government,No
P206,Tanjong Manis,Norah Abdul Rahman,BN,PBB,12535,87.4,Jurina Mut,PR,PAS,1571,11,10964,Norah Abdul Rahman,BN,PBB,19215,NA,5,NA,NA,74,20,14344,74.7,238,1.2,206,Sarawak,Government,Yes
P207,Igan,Wahab Dolah,BN,PBB,11896,85.8,Ajiji Fauzan,PR,PAS,1747,12.6,10149,Wahab Dolah,BN,PBB,17771,NA,4,NA,NA,81,15,13865,78,222,1.2,207,Sarawak,Government,Yes
P208,Sarikei,Wong Ling Biu,PR,DAP,14263,50.4,Ding Kuong Hiing,BN,SUPP,13758,48.6,505,Ding Kuong Hiing,BN,SUPP,36550,NA,66,NA,NA,11,23,28298,77.4,277,0.8,208,Sarawak,Opposition,Yes
P209,Julau,Joseph Salang Gandum,BN,PRS,9891,58.3,Wong Judat,NA,SWP,3936,23.2,5955,Joseph Salang Gandum,BN,PRS,22522,NA,5,NA,NA,12,83,16957,75.3,278,1.2,209,Sarawak,Government,Yes
P209,Julau,Joseph Salang Gandum,BN,PRS,9891,58.3,Wong Hong Yu,PR,PKR,2852,16.8,5955,Joseph Salang Gandum,BN,PRS,22522,NA,5,NA,NA,12,83,16957,75.3,278,1.2,209,Sarawak,Government,Yes
P210,Kanowit,Aaron Ago Dagang,BN,PRS,8046,58.5,Thomas Laja Besi,PR,PKR,5004,36.4,3042,Aaron Ago Dagang,BN,PRS,19433,NA,12,NA,NA,16,72,13743,70.7,276,1.4,210,Sarawak,Government,Yes
P210,Kanowit,Aaron Ago Dagang,BN,PRS,8046,58.5,Ellison Ludan Anak Mu,NA,SWP,417,3,3042,Aaron Ago Dagang,BN,PRS,19433,NA,12,NA,NA,16,72,13743,70.7,276,1.4,210,Sarawak,Government,Yes
P211,Lanang,Alice Lau Kiong Yieng,PR,DAP,26613,59.3,Tiong Thai King,BN,SUPP,17983,40.1,8630,Tiong Thai King,BN,SUPP,57143,NA,72,NA,NA,10,18,44900,78.6,304,0.5,211,Sarawak,Opposition,Yes
P212,Sibu,Oscar Ling Chai Yew,PR,DAP,26808,52.1,Lau Lee Ming,BN,SUPP,23967,46.6,2841,Wong Ho Leng,PR,DAP,64601,NA,65,NA,NA,20,15,51474,79.7,496,0.8,212,Sarawak,Opposition,No
P212,Sibu,Oscar Ling Chai Yew,PR,DAP,26808,52.1,Narawi Haron,NA,IND,203,0.4,2841,Wong Ho Leng,PR,DAP,64601,NA,65,NA,NA,20,15,51474,79.7,496,0.8,212,Sarawak,Opposition,No
P213,Mukah,Leo Michael Toyad,BN,PBB,14983,75.5,Hai Bin Merawin @ Bonaventure,PR,DAP,2219,11.2,12764,Leo Michael Toyad,BN,PBB,26477,NA,10,NA,NA,75,16,19838,74.9,417,1.6,213,Sarawak,Government,Yes
P213,Mukah,Leo Michael Toyad,BN,PBB,14983,75.5,Sylvester Ajah Subah @ Ajah Bin Subah,NA,IND,2219,11.2,12764,Leo Michael Toyad,BN,PBB,26477,NA,10,NA,NA,75,16,19838,74.9,417,1.6,213,Sarawak,Government,Yes
P214,Selangau,Joseph Entulu Belaun,BN,PRS,12040,58.1,Sng Chee Hua,NA,SWP,4485,21.6,7555,Joseph Entulu Belaun,BN,PRS,25461,NA,4,NA,NA,13,83,20725,81.4,309,1.2,214,Sarawak,Government,Yes
P214,Selangau,Joseph Entulu Belaun,BN,PRS,12040,58.1,Joshua Anak Jabing @ Joshua Jabeng,PR,PKR,3891,18.8,7555,Joseph Entulu Belaun,BN,PRS,25461,NA,4,NA,NA,13,83,20725,81.4,309,1.2,214,Sarawak,Government,Yes
P215,Kapit,Alexander Nanta Linggi,BN,PBB,13446,77.1,Ramli Malaka,PR,DAP,3715,21.3,9731,Alexander Nanta Linggi,BN,PBB,26195,NA,10,NA,NA,22,68,17432,66.5,271,1,215,Sarawak,Government,Yes
P216,Hulu Rajang,Wilson Ugak Kumbong,BN,PRS,9117,61.8,Abun Sui Anyit,PR,PKR,3283,22.3,5834,Billy Abit Joo,BN,PRS,21686,NA,NA,NA,2,20,77,14742,68,213,1,216,Sarawak,Government,No
P216,Hulu Rajang,Wilson Ugak Kumbong,BN,PRS,9117,61.8,George Lagong,NA,SWP,2129,14.4,5834,Billy Abit Joo,BN,PRS,21686,NA,NA,NA,2,20,77,14742,68,213,1,216,Sarawak,Government,No
P217,Bintulu,Tiong King Sing,BN,SPDP,26458,57.6,John Brian Anthony Jeremy Guang,PR,DAP,19025,41.4,7433,Tiong King Sing,BN,SPDP,59893,NA,28,NA,NA,29,44,45941,76.7,458,0.8,217,Sarawak,Government,Yes
P218,Sibuti,Ahmad Lai Bujang,BN,PBB,13348,63.8,Muhammad Zaid Tandang,PR,PAS,7282,34.8,6066,Ahmad Lai Bujang,BN,PBB,28351,NA,22,NA,NA,33,44,20918,73.8,288,1,218,Sarawak,Government,Yes
P219,Miri,Michael Teo Yu Keng,PR,PKR,26909,51,Sebastian Ting Chiew Yew,BN,SUPP,24917,47.2,1992,Peter Chin Fah Kui,BN,SUPP,71170,NA,57,NA,NA,26,17,52762,74.1,630,0.9,219,Sarawak,Opposition,No
P219,Miri,Michael Teo Yu Keng,PR,PKR,26909,51,Chong Kon Fatt,NA,STAR,306,0.6,1992,Peter Chin Fah Kui,BN,SUPP,71170,NA,57,NA,NA,26,17,52762,74.1,630,0.9,219,Sarawak,Opposition,No
P220,Baram,Anyi Ngau,BN,SPDP,9182,48.9,Roland Engan,PR,PKR,8988,47.9,194,Jacob Dungau Sagan,BN,SPDP,29385,NA,9,NA,NA,21,70,18775,63.9,242,0.8,220,Sarawak,Government,No
P220,Baram,Anyi Ngau,BN,SPDP,9182,48.9,Patrick Sibat Sujang,NA,IND,363,1.9,194,Jacob Dungau Sagan,BN,SPDP,29385,NA,9,NA,NA,21,70,18775,63.9,242,0.8,220,Sarawak,Government,No
P221,Limbang,Hasbi Habibollah,BN,PBB,12999,72.8,Baru Bian,PR,PKR,4698,26.3,8301,Hasbi Habibollah,BN,PBB,24278,NA,19,NA,NA,45,35,17859,73.6,162,0.7,221,Sarawak,Government,Yes
P222,Lawas,Henry Sum Agong,BN,PBB,9928,70.6,Baru Langup,PR,DAP,3898,27.7,6030,Henry Sum Agong,BN,PBB,18845,NA,10,NA,NA,43,47,14072,74.7,177,0.9,222,Sarawak,Government,Yes
P222,Lawas,Henry Sum Agong,BN,PBB,9928,70.6,Alirahman Kamseh,NA,STAR,69,0.5,6030,Henry Sum Agong,BN,PBB,18845,NA,10,NA,NA,43,47,14072,74.7,177,0.9,222,Sarawak,Government,Yes
